Map Document	MXD Path	DataFrame Name	DataFrame Description	Data Name	Layer name	Layer Datasource	DB User
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	N/A2	Pavement	N/A	N/A
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.RoadwayInventory	IRI Ranges	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.RoadwayInventory	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.RoadwayInventory	Surface Rating	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.RoadwayInventory	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.CPU_PavementNeedsWithDesc	Pavement Need	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.CPU_PavementNeedsWithDesc	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.CPU_PavementNeedsWithDesc	End of Good Window	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.CPU_PavementNeedsWithDesc	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.CPU_PavementNeedsWithDesc	End of Fair Window	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.CPU_PavementNeedsWithDesc	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	N/A2	Safety	N/A	N/A
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.CPU_CARD_HeadOn_Count_Rate	CARD HeadOn Rate	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.CPU_CARD_HeadOn_Count_Rate	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.CPU_Stwd_CARD_Elgbl_Segs	CARD Eligible Roads	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.CPU_Stwd_CARD_Elgbl_Segs	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.PIL	Priority Investigation Locations	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.PIL	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.Specialty_PIL	Specialty PIL	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.Specialty_PIL	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.CPU_CARD_Status	CARD Status	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.CPU_CARD_Status	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	N/A2	Capital Program	N/A	N/A
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.PSS_BRIDGE_PROJECTS	Planned Bridge Projects	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.PSS_BRIDGE_PROJECTS	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.PSS_HIGHWAY_PROJECTS	Planned Highway Projects	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.PSS_HIGHWAY_PROJECTS	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.RoadwayInventory	NHS	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.RoadwayInventory	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	N/A2	Accessibility	N/A	N/A
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.CPU_Ramps	Ramps	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.CPU_Ramps	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.CPU_Sidewalks	Sidewalks	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.CPU_Sidewalks	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.CPU_BikeWalkPotential	BikeWalkPotential	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.CPU_BikeWalkPotential	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	N/A2	Flooding Vulnerability	N/A	N/A
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.CPU_Culvert_Impacts	Culverts	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.CPU_Culvert_Impacts	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.CPU_Bridges_Impact	Bridges	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.CPU_Bridges_Impact	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.CPU_Flood_Watch_Bridge_List	Flood Watch Bridge List	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.CPU_Flood_Watch_Bridge_List	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.CPU_Roads_Impact	Roads	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.CPU_Roads_Impact	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.CPU_NHSPlus	Disinvestment	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.CPU_NHSPlus	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	GIS.StrV_Region_Residency_County	Boundaries	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.StrV_Region_Residency_County	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	N/A2	Legislative	N/A	N/A
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	FW.NYAssemblyDistricts	NY Assembly Districts	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\FW.NYAssemblyDistricts	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	FW.NYSenateDistricts	NY Senate Districts	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\FW.NYSenateDistricts	ags01@gisphost.sde
CAMCI_BDMS.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_BDMS.mxd	Layers	None	FW.USCongressionalDistricts	US Congressional Districts	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\FW.USCongressionalDistricts	ags01@gisphost.sde
CAMCI_Bridges_Null.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CAMCI_Bridges_Null.mxd	Layers	None	GIS.BDIS_BRIDGES	Bridges (Null)	C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.BDIS_BRIDGES	ags01@gisphost.sde
CVDataFeed.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CVDataFeed.mxd	Layers	None	GIS.BDIS_BRIDGES	Posted Load Bridges	C:\Users\hessd\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DC_ags02@gisphost.sde\GIS.BDIS_BRIDGES	DC_ags02@gisphost.sde
CVDataFeed.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CVDataFeed.mxd	Layers	None	GIS.BDIS_BRIDGES	Posted Height Bridges	C:\Users\hessd\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DC_ags01@gisphost.sde\GIS.BDIS_BRIDGES	DC_ags01@gisphost.sde
CVDataFeed.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CVDataFeed.mxd	Layers	None	GIS.Parkways	Parkways	C:\Users\dhess\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DC_ags01@gisphost.sde\GIS.Parkways	DC_ags01@gisphost.sde
CVDataFeed.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\CVDataFeed.mxd	Layers	None	GIS.BDIS_BRIDGES	Bridges	C:\Users\hessd\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DC_ags01@gisphost.sde\GIS.BDIS_BRIDGES	DC_ags01@gisphost.sde
Empty.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\Empty.mxd	Layers	None	County	County	\\dot-smb\dot_shared\DOT Data\GIS\FrameworkPortable\Boundary\County.shp	N/A
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	N/A2	CAPITAL PROGRAM DATA	N/A	N/A
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	GIS.PSS_BRIDGE_PROJECTS	Bridge Projects	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.PSS_BRIDGE_PROJECTS	ags01@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	GIS.PSS_HIGHWAY_PROJECTS	Highway Projects	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.PSS_HIGHWAY_PROJECTS	ags01@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	N/A2	BRIDGES AND CULVERTS	N/A	N/A
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	FW.Bridge	Bridges	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\FW.Bridge	ags01@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.SmallCulvers_EPriorities	Small Culvert Environmental Priorities	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.SmallCulvers_EPriorities	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	GIS.SMALL_CULVERTS	Small Culverts	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.SMALL_CULVERTS	ags01@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.LargeCulvert_ElPriorities	Large Culvert Environmental Priorities	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.LargeCulvert_ElPriorities	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	GIS.BDIS_LARGECULVERTS	Large Culverts	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\GIS.BDIS_LARGECULVERTS	ags01@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	N/A2	AIR QUALITY	N/A	N/A
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.nonattainment_intersections	Nonattainment Intersections	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.nonattainment_intersections	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.nonattainment_int_buffer	1/2 Mile Buffer	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.nonattainment_int_buffer	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.co_new	Maintenance Area - Carbon Monoxide	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.co_new	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.ozone_new	8-Hour Ozone	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.ozone_new	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.pm25	PM 2.5	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.pm25	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.pm10_shore	PM 10	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.pm10_shore	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.part_203	Indirect Source Permit Area	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.part_203	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	N/A2	CULTURAL RESOURCES	N/A	N/A
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.historic_bridges	Historic Bridge Inventory	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.historic_bridges	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.NationalRegisterListed	National Register-Listed Properties	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.NationalRegisterListed	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.archeology	National Register-Listed Archeological Sites	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.archeology	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.national_parks	National Parks	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.national_parks	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	FW.StateRecreation	State Parks	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\FW.StateRecreation	ags01@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	FW.AdirondackCatskill	Catskill-Adirondack Parks	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\FW.AdirondackCatskill	ags01@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	FW.FederalRecreation	Federal Recreation Areas	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\FW.FederalRecreation	ags01@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	FW.CountyRecreation	County Recreation Areas	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\FW.CountyRecreation	ags01@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	FW.MunicipalRecreation	Municipal Recreation Areas	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\FW.MunicipalRecreation	ags01@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	FW.IndianReservation	Native American Reservations	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\ags01@gisphost.sde\FW.IndianReservation	ags01@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.scenic_areas	Scenic Areas	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.scenic_areas	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.historic_canal_structures	Historic Canal Structures	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.historic_canal_structures	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.historic_canal_alignment	Historic Canal Alignment	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.historic_canal_alignment	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.current_canal_alignment	Current Canal Alignment	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.current_canal_alignment	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.Scenic_Byways	Scenic Byways	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.Scenic_Byways	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.potential_ej_areas	Potential EJ Areas	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.potential_ej_areas	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.ag_districts_060217	Agricultural Districts	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.ag_districts_060217	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.primefarm_110429	Prime Farmland	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.primefarm_110429	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.farm_si_110429	Farmland of Statewide Importance	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.farm_si_110429	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	N/A2	HAZARDOUS WASTE	N/A	N/A
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.remediation_sites	DEC Remediation Sites	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.remediation_sites	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.ny_cerclis	Federal Superfund Sites	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.ny_cerclis	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.spills_mar_04_material	Spills	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.spills_mar_04_material	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.haz_subst_merged	Hazardous Substance Disposal Sites	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.haz_subst_merged	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.bin_rcra_new	Bridges With EPA ID #	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.bin_rcra_new	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.ny_tri	Toxic Release Inventory - EPA	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.ny_tri	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.tri	Toxic Release Inventory - DEC	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.tri	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.ny_rcr	RCRA-Permitted Facilities	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.ny_rcr	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.dec_permitted_facility	DEC-Permitted Facilities	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.dec_permitted_facility	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.coalgas	Coal Gassification Plants	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.coalgas	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.ny_npl	National Priority List	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.ny_npl	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	N/A2	WETLANDS	N/A	N/A
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.decwet_poly	DEC Wetlands	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.decwet_poly	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.decwet_arcs	DEC Wetlands - Linear	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.decwet_arcs	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.buffer100foot	100-Foot DEC Wetland Buffer	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.buffer100foot	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.nwi_poly	NWI Wetlands	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.nwi_poly	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.nwi_arcs	NWI - Linear	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.nwi_arcs	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.regulatory_polygons	APA Regulatory Type	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.regulatory_polygons	envgis@gisphost.sde
envviewer.mxd	\\wvmoap137\e$\temp\wvmoap_138_132\envviewer.mxd	Layers	None	ENVGIS.regulatory_arcs	APA Regulatory - Linear	C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\envgis@gisphost.sde\ENVGIS.regulatory_arcs	envgis@gisphost.sde
